,IP_LIFE_FAM,IP_LIFE_FRI,IP_LIFE_LEI,IP_LIFE_POL,IP_LIFE_WOR,IP_LIFE_REL,FEEL_OF_HAP,MEM_REL_ORG,MEM_SP_REC,MEM_MUS_EDU,MEM_LAB_UNI,MEM_POLI_PAR,MEM_HUM_ORG,SAT_W_LIFE,FREE_CHO_CON,FIGHT_FOR_COU,POL_INT,POL_JOI_BOY,POL_ATT_DEM,POL_UNOFF_STR,GOV_RESP,CONF_CHU,CONF_ARMED,CONF_PRESS,CONF_LABOURUN,CONF_PARL,CONF_SECSYS,CONF_GOV,CONF_POLPART,POL_SYS_LEADER,POL_SYS_EXPERT,POL_SYS_ARMY,POL_SYS_DEM,REL_GROUPS,PROUD_OF_NAT,WVS_WAVES,RESPONDENT_NUM,DATE_INT,WEIGHT,YEAR_SURVEW,LEVEL_EDU,LEVEL_EDU_RESP,LEVEL_EDU_COUNTRY,SEX,YEAR_OF_BIRTH,AGE,MARITAL_STA,HOW_MANY_CHILD,EMPLOY_STATUS,PROF_JOB,INCOME_SCALE,SETTL_SIZE,SETTL_TYPE,ETHNIC_GROUP
3475,1,1,2,4,1,2,2,-4,-4,-4,-4,-4,-4,7,10,0,4,3,3,3,3,3,4,2,4,4,4,-4,-4,-4,-4,-4,-4,1,1,2,320220115,-4,1.0,1991,-4,-4,-4,2,1912,78,5,1,4,22,3,8,-4.0,-4.0
3476,1,3,3,3,1,2,2,-4,-4,-4,-4,-4,-4,5,5,0,4,3,3,3,5,4,4,3,4,4,4,-4,-4,-4,-4,-4,-4,9,2,2,320220116,-4,1.0,1991,-4,-4,-4,1,1964,26,1,2,3,23,-2,8,-4.0,-4.0
3477,1,2,2,2,1,1,2,-4,-4,-4,-4,-4,-4,5,5,1,1,-1,1,2,8,2,3,3,3,4,4,-4,-4,-4,-4,-4,-4,1,1,2,320220117,-4,1.0,1991,-4,-4,-4,2,1957,33,1,3,5,61,6,8,-4.0,-4.0
3478,1,1,1,1,1,1,4,-4,-4,-4,-4,-4,-4,-1,-1,-1,1,-1,1,3,-1,2,4,3,4,4,4,-4,-4,-4,-4,-4,-4,1,4,2,320220118,-4,1.0,1991,-4,-4,-4,2,1929,61,3,0,3,16,10,8,-4.0,-4.0
3479,1,1,3,3,1,3,2,-4,-4,-4,-4,-4,-4,10,5,0,3,3,3,3,5,3,3,3,4,3,2,-4,-4,-4,-4,-4,-4,1,2,2,320220119,-4,1.0,1991,-4,-4,-4,2,1951,40,1,1,5,61,-2,8,-4.0,-4.0
3480,1,2,2,2,1,2,2,-4,-4,-4,-4,-4,-4,5,10,0,3,3,3,3,2,3,2,2,3,3,2,-4,-4,-4,-4,-4,-4,1,2,2,320220120,-4,1.0,1991,-4,-4,-4,2,1964,26,1,2,5,61,3,8,-4.0,-4.0
3481,1,1,4,1,2,3,3,-4,-4,-4,-4,-4,-4,4,5,-1,3,3,3,3,10,3,4,3,3,4,4,-4,-4,-4,-4,-4,-4,1,2,2,320220121,-4,1.0,1991,-4,-4,-4,2,1958,32,4,2,5,61,5,8,-4.0,-4.0
3482,1,1,1,4,1,4,-1,-4,-4,-4,-4,-4,-4,10,7,-1,4,3,3,3,10,4,4,4,4,4,4,-4,-4,-4,-4,-4,-4,1,1,2,320220122,-4,1.0,1991,-4,-4,-4,1,1934,56,6,0,3,16,-2,8,-4.0,-4.0
3483,1,2,3,3,1,2,3,-4,-4,-4,-4,-4,-4,3,3,1,4,3,3,3,5,1,1,4,3,3,4,-4,-4,-4,-4,-4,-4,1,1,2,320220123,-4,1.0,1991,-4,-4,-4,2,1934,56,1,2,2,34,4,8,-4.0,-4.0
3484,1,2,2,2,1,1,2,-4,-4,-4,-4,-4,-4,5,5,1,3,3,2,3,5,2,4,3,4,3,3,-4,-4,-4,-4,-4,-4,1,2,2,320220124,-4,1.0,1991,-4,-4,-4,2,1946,45,1,4,5,61,4,8,-4.0,-4.0
3485,1,2,4,1,1,1,4,-4,-4,-4,-4,-4,-4,10,10,0,2,3,1,3,10,2,4,2,3,3,2,-4,-4,-4,-4,-4,-4,1,1,2,320220125,-4,1.0,1991,-4,-4,-4,1,1910,80,5,3,4,16,1,8,-4.0,-4.0
3486,1,1,2,3,1,3,2,-4,-4,-4,-4,-4,-4,10,6,1,3,3,3,3,1,2,2,3,4,3,2,-4,-4,-4,-4,-4,-4,1,1,2,320220126,-4,1.0,1991,-4,-4,-4,1,1937,53,4,1,1,24,2,8,-4.0,-4.0
3487,1,2,2,4,2,3,2,-4,-4,-4,-4,-4,-4,10,9,0,4,3,3,3,6,3,3,3,4,4,3,-4,-4,-4,-4,-4,-4,1,-1,2,320220127,-4,1.0,1991,-4,-4,-4,2,1969,21,6,0,1,24,4,8,-4.0,-4.0
3488,1,1,2,2,1,1,3,-4,-4,-4,-4,-4,-4,7,8,1,3,3,3,3,10,3,3,2,2,2,3,-4,-4,-4,-4,-4,-4,1,1,2,320220128,-4,1.0,1991,-4,-4,-4,2,1936,54,1,2,5,61,5,8,-4.0,-4.0
3489,1,1,1,1,1,1,2,-4,-4,-4,-4,-4,-4,10,10,1,2,3,2,3,1,3,3,3,4,3,3,-4,-4,-4,-4,-4,-4,1,2,2,320220129,-4,1.0,1991,-4,-4,-4,2,1943,47,1,2,1,22,5,8,-4.0,-4.0
3490,1,1,1,4,1,4,1,-4,-4,-4,-4,-4,-4,10,8,0,3,3,3,3,2,3,3,3,4,4,4,-4,-4,-4,-4,-4,-4,0,2,2,320220130,-4,1.0,1991,-4,-4,-4,1,1965,25,6,0,1,22,6,8,-4.0,-4.0
3491,1,1,2,4,1,1,2,-4,-4,-4,-4,-4,-4,7,8,1,3,3,3,3,3,2,3,4,3,3,3,-4,-4,-4,-4,-4,-4,1,1,2,320220131,-4,1.0,1991,-4,-4,-4,2,1939,51,6,0,3,16,-2,8,-4.0,-4.0
3492,1,1,2,2,1,4,2,-4,-4,-4,-4,-4,-4,7,7,-1,3,3,3,3,4,4,4,4,4,2,4,-4,-4,-4,-4,-4,-4,0,-1,2,320220132,-4,1.0,1991,-4,-4,-4,1,1933,57,1,2,3,16,-2,8,-4.0,-4.0
3493,1,2,1,3,2,3,2,-4,-4,-4,-4,-4,-4,8,10,-1,3,3,3,3,6,3,3,2,3,3,3,-4,-4,-4,-4,-4,-4,1,1,2,320220133,-4,1.0,1991,-4,-4,-4,1,1928,62,1,3,3,21,-2,8,-4.0,-4.0
3494,1,1,1,1,1,1,1,-4,-4,-4,-4,-4,-4,7,8,1,2,3,3,3,5,1,3,3,4,3,3,-4,-4,-4,-4,-4,-4,1,1,2,320220134,-4,1.0,1991,-4,-4,-4,2,1964,26,1,0,2,22,-2,8,-4.0,-4.0
3495,1,2,2,3,1,4,2,-4,-4,-4,-4,-4,-4,8,7,0,3,3,2,3,7,3,4,3,4,2,4,-4,-4,-4,-4,-4,-4,0,2,2,320220135,-4,1.0,1991,-4,-4,-4,2,1957,33,4,1,2,22,-2,8,-4.0,-4.0
3496,1,2,3,3,1,3,2,-4,-4,-4,-4,-4,-4,8,7,1,4,3,2,3,5,2,3,3,3,4,3,-4,-4,-4,-4,-4,-4,1,2,2,320220136,-4,1.0,1991,-4,-4,-4,2,1953,37,1,2,1,24,3,8,-4.0,-4.0
3497,1,1,1,4,1,2,3,-4,-4,-4,-4,-4,-4,8,5,1,4,3,3,3,8,4,3,3,3,2,2,-4,-4,-4,-4,-4,-4,1,2,2,320220137,-4,1.0,1991,-4,-4,-4,1,1922,69,1,3,4,16,-2,8,-4.0,-4.0
3498,1,1,1,3,1,1,2,-4,-4,-4,-4,-4,-4,10,8,1,3,3,3,3,8,2,2,3,3,3,3,-4,-4,-4,-4,-4,-4,1,3,2,320220138,-4,1.0,1991,-4,-4,-4,2,1925,65,1,3,5,61,2,8,-4.0,-4.0
3499,1,1,1,2,1,1,2,-4,-4,-4,-4,-4,-4,10,10,0,3,3,3,3,2,3,3,3,4,3,3,-4,-4,-4,-4,-4,-4,1,2,2,320220139,-4,1.0,1991,-4,-4,-4,2,1931,60,1,1,2,33,-2,8,-4.0,-4.0
3500,2,1,1,3,2,4,2,-4,-4,-4,-4,-4,-4,7,7,1,3,3,3,3,8,4,3,3,4,3,3,-4,-4,-4,-4,-4,-4,1,2,2,320220140,-4,1.0,1991,-4,-4,-4,1,1956,34,1,2,1,23,-2,8,-4.0,-4.0
3501,1,1,1,1,2,1,1,-4,-4,-4,-4,-4,-4,7,7,1,2,3,2,3,1,4,4,4,4,4,4,-4,-4,-4,-4,-4,-4,1,1,2,320220141,-4,1.0,1991,-4,-4,-4,1,1960,30,1,2,1,32,4,8,-4.0,-4.0
3502,1,1,2,2,1,1,3,-4,-4,-4,-4,-4,-4,8,2,1,2,3,3,3,5,1,2,4,4,4,4,-4,-4,-4,-4,-4,-4,9,1,2,320220142,-4,1.0,1991,-4,-4,-4,2,1938,52,1,5,5,61,-2,8,-4.0,-4.0
3503,1,2,2,4,1,1,1,-4,-4,-4,-4,-4,-4,8,10,0,3,3,3,3,3,1,3,3,3,3,3,-4,-4,-4,-4,-4,-4,1,1,2,320220143,-4,1.0,1991,-4,-4,-4,2,1943,48,1,3,1,22,5,8,-4.0,-4.0
3504,1,1,1,1,1,1,1,-4,-4,-4,-4,-4,-4,8,-1,-1,2,3,3,3,4,2,3,3,3,3,3,-4,-4,-4,-4,-4,-4,1,1,2,320220144,-4,1.0,1991,-4,-4,-4,2,1945,46,4,4,1,22,3,8,-4.0,-4.0
3505,1,1,3,2,2,2,2,-4,-4,-4,-4,-4,-4,8,4,0,2,2,1,1,5,3,3,4,3,3,3,-4,-4,-4,-4,-4,-4,0,3,2,320220145,-4,1.0,1991,-4,-4,-4,2,1940,50,5,2,1,21,5,8,-4.0,-4.0
3506,2,2,3,3,2,2,-1,-4,-4,-4,-4,-4,-4,7,5,1,3,3,3,3,5,3,3,3,3,3,4,-4,-4,-4,-4,-4,-4,1,3,2,320220146,-4,1.0,1991,-4,-4,-4,2,1971,20,6,0,1,22,8,8,-4.0,-4.0
3507,1,2,2,4,1,2,2,-4,-4,-4,-4,-4,-4,6,8,0,4,3,3,3,1,3,2,2,4,2,3,-4,-4,-4,-4,-4,-4,1,2,2,320220147,-4,1.0,1991,-4,-4,-4,1,1946,45,1,2,3,16,6,8,-4.0,-4.0
3508,2,1,1,4,3,4,2,-4,-4,-4,-4,-4,-4,7,5,0,4,3,3,3,7,3,4,3,4,3,4,-4,-4,-4,-4,-4,-4,1,4,2,320220148,-4,1.0,1991,-4,-4,-4,1,1967,23,6,0,1,22,6,8,-4.0,-4.0
3509,1,1,2,4,2,3,2,-4,-4,-4,-4,-4,-4,4,8,-1,4,-1,3,3,6,2,2,3,4,4,3,-4,-4,-4,-4,-4,-4,1,3,2,320220149,-4,1.0,1991,-4,-4,-4,1,1965,25,6,0,3,21,-2,8,-4.0,-4.0
3510,2,2,2,4,2,2,3,-4,-4,-4,-4,-4,-4,5,5,0,4,3,3,3,10,3,3,4,3,3,3,-4,-4,-4,-4,-4,-4,1,1,2,320220150,-4,1.0,1991,-4,-4,-4,1,1972,18,6,0,3,32,-2,8,-4.0,-4.0
3511,1,2,1,2,2,3,2,-4,-4,-4,-4,-4,-4,7,6,1,2,2,1,2,1,4,4,3,4,3,4,-4,-4,-4,-4,-4,-4,1,2,2,320220151,-4,1.0,1991,-4,-4,-4,1,1964,26,6,0,1,22,7,8,-4.0,-4.0
3512,1,1,1,4,1,1,1,-4,-4,-4,-4,-4,-4,7,10,0,4,3,3,3,5,3,3,4,4,4,4,-4,-4,-4,-4,-4,-4,1,3,2,320220152,-4,1.0,1991,-4,-4,-4,2,1938,52,4,3,4,24,1,8,-4.0,-4.0
3513,1,1,2,3,1,3,-1,-4,-4,-4,-4,-4,-4,7,6,0,3,3,3,3,5,3,3,2,2,1,1,-4,-4,-4,-4,-4,-4,1,2,2,320220153,-4,1.0,1991,-4,-4,-4,2,1938,53,4,1,5,61,-2,5,-4.0,-4.0
3514,1,1,2,4,1,4,3,-4,-4,-4,-4,-4,-4,5,1,-1,4,3,2,2,-1,3,3,4,4,4,3,-4,-4,-4,-4,-4,-4,1,-1,2,320220154,-4,1.0,1991,-4,-4,-4,2,1959,31,2,-2,3,24,-2,8,-4.0,-4.0
3515,1,2,2,3,1,3,2,-4,-4,-4,-4,-4,-4,8,9,0,3,-1,1,3,3,3,2,2,3,3,3,-4,-4,-4,-4,-4,-4,1,2,2,320220155,-4,1.0,1991,-4,-4,-4,1,1972,18,6,0,3,34,-2,8,-4.0,-4.0
3516,1,1,1,1,2,4,2,-4,-4,-4,-4,-4,-4,9,8,-1,1,-1,1,2,7,3,4,4,3,2,2,-4,-4,-4,-4,-4,-4,0,1,2,320220156,-4,1.0,1991,-4,-4,-4,1,1972,18,6,-2,6,24,-2,8,-4.0,-4.0
3517,1,1,2,3,1,3,2,-4,-4,-4,-4,-4,-4,7,6,0,3,3,3,3,5,3,3,2,2,1,1,-4,-4,-4,-4,-4,-4,1,2,2,320220157,-4,1.0,1991,-4,-4,-4,2,1950,40,4,1,3,22,-2,8,-4.0,-4.0
3518,1,3,2,3,2,2,2,-4,-4,-4,-4,-4,-4,6,6,0,3,2,2,3,3,2,3,2,3,2,3,-4,-4,-4,-4,-4,-4,1,2,2,320220158,-4,1.0,1991,-4,-4,-4,1,1938,53,1,1,3,23,-2,8,-4.0,-4.0
3519,1,2,2,3,2,1,2,-4,-4,-4,-4,-4,-4,6,7,-1,3,3,2,3,6,3,4,3,4,4,3,-4,-4,-4,-4,-4,-4,1,3,2,320220159,-4,1.0,1991,-4,-4,-4,2,1938,53,4,2,2,21,-2,8,-4.0,-4.0
3520,1,1,1,1,1,1,3,-4,-4,-4,-4,-4,-4,8,-1,1,4,3,3,3,7,2,2,2,2,2,2,-4,-4,-4,-4,-4,-4,1,1,2,320220160,-4,1.0,1991,-4,-4,-4,2,1971,20,2,3,5,61,3,8,-4.0,-4.0
3521,1,1,1,1,1,4,1,-4,-4,-4,-4,-4,-4,5,5,-1,1,1,1,1,10,4,4,4,4,4,4,-4,-4,-4,-4,-4,-4,1,1,2,320220161,-4,1.0,1991,-4,-4,-4,1,1946,44,1,2,1,33,4,8,-4.0,-4.0
3522,1,1,1,4,1,2,3,-4,-4,-4,-4,-4,-4,8,8,1,4,1,1,1,5,1,3,4,2,3,3,-4,-4,-4,-4,-4,-4,1,1,2,320220162,-4,1.0,1991,-4,-4,-4,1,1935,56,1,2,4,33,-2,8,-4.0,-4.0
3523,1,1,1,3,1,3,4,-4,-4,-4,-4,-4,-4,5,5,1,4,2,2,2,5,2,1,3,4,3,3,-4,-4,-4,-4,-4,-4,1,1,2,320220163,-4,1.0,1991,-4,-4,-4,1,1960,30,2,1,3,32,2,8,-4.0,-4.0
3524,1,1,1,3,1,2,1,-4,-4,-4,-4,-4,-4,10,10,1,4,1,1,1,5,1,3,3,4,4,4,-4,-4,-4,-4,-4,-4,1,1,2,320220164,-4,1.0,1991,-4,-4,-4,1,1935,55,1,1,1,33,3,8,-4.0,-4.0
3525,1,1,1,4,1,1,1,-4,-4,-4,-4,-4,-4,7,-1,-1,4,3,3,3,5,1,3,3,1,3,3,-4,-4,-4,-4,-4,-4,1,1,2,320220165,-4,1.0,1991,-4,-4,-4,2,1945,45,1,5,5,61,2,8,-4.0,-4.0
3526,1,1,1,4,1,1,1,-4,-4,-4,-4,-4,-4,7,5,0,4,3,3,3,-1,1,3,3,4,2,3,-4,-4,-4,-4,-4,-4,1,1,2,320220166,-4,1.0,1991,-4,-4,-4,2,1920,70,1,2,5,61,2,8,-4.0,-4.0
3527,1,1,1,3,1,1,1,-4,-4,-4,-4,-4,-4,8,8,-1,4,3,3,3,1,1,1,1,3,3,3,-4,-4,-4,-4,-4,-4,1,1,2,320220167,-4,1.0,1991,-4,-4,-4,2,1968,22,6,0,2,16,5,8,-4.0,-4.0
3528,1,3,2,4,1,2,1,-4,-4,-4,-4,-4,-4,10,10,1,4,3,3,3,10,2,2,2,4,4,4,-4,-4,-4,-4,-4,-4,2,1,2,320220168,-4,1.0,1991,-4,-4,-4,2,1969,21,6,0,3,16,-2,8,-4.0,-4.0
3529,1,1,1,4,4,2,2,-4,-4,-4,-4,-4,-4,10,10,0,4,3,3,3,1,1,2,4,4,4,4,-4,-4,-4,-4,-4,-4,0,1,2,320220169,-4,1.0,1991,-4,-4,-4,1,1927,63,1,5,4,33,1,8,-4.0,-4.0
3530,1,1,2,4,1,3,3,-4,-4,-4,-4,-4,-4,9,10,1,4,3,3,3,5,3,3,3,4,3,3,-4,-4,-4,-4,-4,-4,0,-1,2,320220170,-4,1.0,1991,-4,-4,-4,1,1952,38,2,2,3,34,2,8,-4.0,-4.0
3531,1,3,4,4,1,1,3,-4,-4,-4,-4,-4,-4,10,10,1,4,3,3,3,1,3,3,4,4,4,4,-4,-4,-4,-4,-4,-4,1,-1,2,320220171,-4,1.0,1991,-4,-4,-4,1,1953,37,1,3,1,24,2,8,-4.0,-4.0
3532,1,1,1,4,1,1,4,-4,-4,-4,-4,-4,-4,7,10,0,4,3,3,3,10,1,3,4,4,4,4,-4,-4,-4,-4,-4,-4,1,2,2,320220172,-4,1.0,1991,-4,-4,-4,2,1943,48,2,5,1,34,3,8,-4.0,-4.0
3533,1,3,1,4,1,3,4,-4,-4,-4,-4,-4,-4,1,1,0,4,3,3,3,1,4,4,3,3,4,4,-4,-4,-4,-4,-4,-4,0,1,2,320220173,-4,1.0,1991,-4,-4,-4,2,1944,46,1,5,1,32,3,8,-4.0,-4.0
3534,1,1,2,3,1,2,2,-4,-4,-4,-4,-4,-4,8,10,0,3,3,3,3,5,2,3,3,3,3,3,-4,-4,-4,-4,-4,-4,1,2,2,320220174,-4,1.0,1991,-4,-4,-4,2,1954,36,1,2,5,61,-2,8,-4.0,-4.0
3535,1,1,1,4,1,1,1,-4,-4,-4,-4,-4,-4,10,10,1,4,3,3,3,1,2,3,3,3,3,3,-4,-4,-4,-4,-4,-4,5,1,2,320220175,-4,1.0,1991,-4,-4,-4,1,1950,40,1,2,1,32,4,8,-4.0,-4.0
3536,1,2,-1,3,1,2,2,-4,-4,-4,-4,-4,-4,5,7,0,1,3,3,3,2,3,2,3,4,4,2,-4,-4,-4,-4,-4,-4,0,3,2,320220176,-4,1.0,1991,-4,-4,-4,1,1967,24,6,0,1,34,4,8,-4.0,-4.0
3537,1,1,2,3,1,1,2,-4,-4,-4,-4,-4,-4,7,7,1,4,3,3,3,6,3,2,2,3,3,3,-4,-4,-4,-4,-4,-4,0,1,2,320220177,-4,1.0,1991,-4,-4,-4,1,1963,27,6,0,1,22,3,8,-4.0,-4.0
3538,2,2,2,4,2,4,2,-4,-4,-4,-4,-4,-4,8,8,-1,3,3,1,3,5,3,3,3,4,3,1,-4,-4,-4,-4,-4,-4,9,2,2,320220178,-4,1.0,1991,-4,-4,-4,2,1955,35,3,1,1,22,2,8,-4.0,-4.0
3539,1,1,2,2,1,4,2,-4,-4,-4,-4,-4,-4,7,7,1,1,3,1,1,8,4,4,2,2,2,2,-4,-4,-4,-4,-4,-4,0,3,2,320220179,-4,1.0,1991,-4,-4,-4,2,1958,32,1,0,2,22,5,8,-4.0,-4.0
3540,1,2,2,4,1,1,2,-4,-4,-4,-4,-4,-4,7,7,0,4,3,1,1,8,4,4,3,3,4,4,-4,-4,-4,-4,-4,-4,9,3,2,320220180,-4,1.0,1991,-4,-4,-4,2,1958,32,1,1,5,61,3,8,-4.0,-4.0
3541,1,2,2,3,2,2,2,-4,-4,-4,-4,-4,-4,10,7,1,4,3,3,3,8,1,3,3,4,3,3,-4,-4,-4,-4,-4,-4,1,3,2,320220181,-4,1.0,1991,-4,-4,-4,2,1969,21,1,0,1,24,4,8,-4.0,-4.0
3542,1,3,2,3,1,2,2,-4,-4,-4,-4,-4,-4,7,7,-1,4,3,2,3,8,2,3,4,4,4,4,-4,-4,-4,-4,-4,-4,1,4,2,320220182,-4,1.0,1991,-4,-4,-4,1,1950,40,1,1,1,24,4,8,-4.0,-4.0
3543,1,2,2,2,1,1,2,-4,-4,-4,-4,-4,-4,4,8,1,1,2,2,3,7,2,3,3,3,3,3,-4,-4,-4,-4,-4,-4,1,2,2,320220183,-4,1.0,1991,-4,-4,-4,1,1948,42,1,3,1,33,3,8,-4.0,-4.0
3544,2,3,1,4,1,1,2,-4,-4,-4,-4,-4,-4,8,8,-1,2,3,2,3,2,2,4,1,3,4,1,-4,-4,-4,-4,-4,-4,1,1,2,320220184,-4,1.0,1991,-4,-4,-4,2,1929,61,1,3,5,61,4,8,-4.0,-4.0
3545,1,1,4,3,1,2,1,-4,-4,-4,-4,-4,-4,2,10,1,2,3,2,3,5,2,2,1,3,1,1,-4,-4,-4,-4,-4,-4,1,-1,2,320220185,-4,1.0,1991,-4,-4,-4,1,1921,70,6,0,3,24,2,8,-4.0,-4.0
3546,1,1,2,4,4,4,1,-4,-4,-4,-4,-4,-4,8,10,0,3,3,3,3,8,3,3,3,4,3,2,-4,-4,-4,-4,-4,-4,0,2,2,320220186,-4,1.0,1991,-4,-4,-4,2,1946,44,1,2,5,24,4,8,-4.0,-4.0
3547,1,2,3,3,2,2,2,-4,-4,-4,-4,-4,-4,7,6,1,3,3,2,3,3,3,3,2,3,3,3,-4,-4,-4,-4,-4,-4,1,2,2,320220187,-4,1.0,1991,-4,-4,-4,2,1954,36,1,4,5,24,5,8,-4.0,-4.0
3548,2,2,1,4,2,3,3,-4,-4,-4,-4,-4,-4,8,9,0,4,2,1,2,7,4,1,3,2,3,2,-4,-4,-4,-4,-4,-4,1,1,2,320220188,-4,1.0,1991,-4,-4,-4,1,1969,21,6,0,6,61,8,8,-4.0,-4.0
3549,1,1,1,3,2,3,2,-4,-4,-4,-4,-4,-4,8,7,1,3,3,3,3,9,3,4,3,3,3,1,-4,-4,-4,-4,-4,-4,0,2,2,320220189,-4,1.0,1991,-4,-4,-4,2,1959,31,1,2,5,33,3,8,-4.0,-4.0
3550,2,1,1,3,2,1,1,-4,-4,-4,-4,-4,-4,5,7,1,2,3,2,3,8,3,2,1,3,2,2,-4,-4,-4,-4,-4,-4,1,1,2,320220190,-4,1.0,1991,-4,-4,-4,2,1963,27,4,0,7,24,5,8,-4.0,-4.0
3551,1,1,2,3,1,1,2,-4,-4,-4,-4,-4,-4,7,8,1,2,3,2,2,5,2,1,2,3,1,1,-4,-4,-4,-4,-4,-4,1,1,2,320220191,-4,1.0,1991,-4,-4,-4,1,1973,18,6,0,1,34,5,8,-4.0,-4.0
3552,2,4,-1,1,1,2,2,-4,-4,-4,-4,-4,-4,5,10,0,2,3,1,2,4,4,4,4,4,3,4,-4,-4,-4,-4,-4,-4,0,1,2,320220192,-4,1.0,1991,-4,-4,-4,1,1929,61,6,0,7,16,-2,8,-4.0,-4.0
3553,1,2,2,1,1,1,2,-4,-4,-4,-4,-4,-4,7,10,1,2,3,3,3,5,2,2,3,4,3,3,-4,-4,-4,-4,-4,-4,9,1,2,320220193,-4,1.0,1991,-4,-4,-4,1,1937,53,1,1,3,16,4,8,-4.0,-4.0
3554,1,3,2,4,2,3,2,-4,-4,-4,-4,-4,-4,6,7,1,3,3,3,3,5,4,4,3,4,4,4,-4,-4,-4,-4,-4,-4,1,2,2,320220194,-4,1.0,1991,-4,-4,-4,2,1962,28,6,0,1,22,5,8,-4.0,-4.0
3555,1,1,4,4,3,4,2,-4,-4,-4,-4,-4,-4,7,6,0,3,2,2,2,10,4,4,3,3,3,3,-4,-4,-4,-4,-4,-4,0,2,2,320220195,-4,1.0,1991,-4,-4,-4,1,1972,18,6,0,2,22,-2,8,-4.0,-4.0
3556,1,2,3,3,1,3,-1,-4,-4,-4,-4,-4,-4,8,8,-1,2,3,3,3,6,3,3,3,3,3,3,-4,-4,-4,-4,-4,-4,1,1,2,320220196,-4,1.0,1991,-4,-4,-4,2,1940,50,1,4,1,24,-2,8,-4.0,-4.0
3557,1,1,1,3,1,3,2,-4,-4,-4,-4,-4,-4,6,8,1,3,2,2,2,9,3,3,4,4,4,3,-4,-4,-4,-4,-4,-4,1,2,2,320220197,-4,1.0,1991,-4,-4,-4,1,1961,29,6,0,2,24,5,8,-4.0,-4.0
3558,1,2,3,1,2,2,2,-4,-4,-4,-4,-4,-4,7,9,-1,1,-1,-1,-1,9,2,2,3,2,2,2,-4,-4,-4,-4,-4,-4,1,1,2,320220198,-4,1.0,1991,-4,-4,-4,2,1948,42,2,5,5,61,-2,8,-4.0,-4.0
3559,1,1,1,3,2,1,2,-4,-4,-4,-4,-4,-4,8,6,1,3,2,2,3,5,2,3,3,3,3,3,-4,-4,-4,-4,-4,-4,1,1,2,320220199,-4,1.0,1991,-4,-4,-4,1,1938,52,6,0,3,21,8,8,-4.0,-4.0
3560,1,1,2,3,2,1,2,-4,-4,-4,-4,-4,-4,8,7,-1,2,2,2,2,5,1,3,3,3,3,3,-4,-4,-4,-4,-4,-4,1,2,2,320220200,-4,1.0,1991,-4,-4,-4,1,1968,22,6,0,2,21,4,8,-4.0,-4.0
3561,2,1,2,3,1,1,-1,-4,-4,-4,-4,-4,-4,7,8,1,4,3,2,3,8,1,3,3,3,3,1,-4,-4,-4,-4,-4,-4,1,1,2,320220201,-4,1.0,1991,-4,-4,-4,2,1961,29,1,2,3,24,-2,8,-4.0,-4.0
3562,1,1,2,1,1,2,3,-4,-4,-4,-4,-4,-4,3,3,-1,4,-1,1,-1,-1,1,2,3,3,3,3,-4,-4,-4,-4,-4,-4,1,1,2,320220202,-4,1.0,1991,-4,-4,-4,2,1925,65,5,2,5,61,-2,8,-4.0,-4.0
3563,1,1,1,4,1,3,2,-4,-4,-4,-4,-4,-4,10,5,1,4,3,3,3,2,4,4,3,3,3,3,-4,-4,-4,-4,-4,-4,1,1,2,320220203,-4,1.0,1991,-4,-4,-4,1,1954,36,1,2,1,23,3,8,-4.0,-4.0
3564,1,1,1,2,2,3,2,-4,-4,-4,-4,-4,-4,5,5,1,2,3,3,3,1,3,4,2,3,3,4,-4,-4,-4,-4,-4,-4,1,2,2,320220204,-4,1.0,1991,-4,-4,-4,2,1943,47,6,0,5,61,-2,8,-4.0,-4.0
3565,1,2,1,3,2,4,2,-4,-4,-4,-4,-4,-4,7,7,1,3,3,2,3,7,4,4,3,3,4,3,-4,-4,-4,-4,-4,-4,1,1,2,320220205,-4,1.0,1991,-4,-4,-4,1,1966,24,6,0,6,61,5,8,-4.0,-4.0
3566,1,2,3,4,2,2,2,-4,-4,-4,-4,-4,-4,8,7,1,4,3,3,3,1,3,4,4,4,4,2,-4,-4,-4,-4,-4,-4,1,3,2,320220206,-4,1.0,1991,-4,-4,-4,2,1967,24,6,0,3,24,3,8,-4.0,-4.0
3567,1,1,2,3,1,4,1,-4,-4,-4,-4,-4,-4,7,7,1,4,3,3,3,7,4,4,3,4,3,3,-4,-4,-4,-4,-4,-4,1,2,2,320220207,-4,1.0,1991,-4,-4,-4,2,1967,23,6,0,1,22,-2,8,-4.0,-4.0
3568,1,3,3,3,1,1,1,-4,-4,-4,-4,-4,-4,10,10,1,4,3,3,3,1,1,4,3,4,4,4,-4,-4,-4,-4,-4,-4,1,1,2,320220208,-4,1.0,1991,-4,-4,-4,2,1943,47,1,4,5,61,-2,8,-4.0,-4.0
3569,2,2,3,4,1,2,3,-4,-4,-4,-4,-4,-4,8,7,1,4,3,3,3,3,2,2,3,4,4,1,-4,-4,-4,-4,-4,-4,0,2,2,320220209,-4,1.0,1991,-4,-4,-4,1,1957,33,2,1,3,33,-2,8,-4.0,-4.0
